scenario_id,time_scenario,hazard_scenario,p,demand_id,activity_intensity,weight,selected_shelter_id,assigned_distance,reachable
Evening_baseline_p10,Evening,baseline,10,TZ_29,0.458355200566,0.018582749534354487,SCH_0405,1685.4154549620475,1
Evening_baseline_p10,Evening,baseline,10,TZ_33,0.695874818992,0.028212328457546513,EC_001,752.949871672617,1
Evening_baseline_p10,Evening,baseline,10,TZ_34,0.0509974486517,0.002067551135048563,EC_001,3105.7655543488554,1
Evening_baseline_p10,Evening,baseline,10,TZ_35,0.468166651372,0.01898052779163486,SCH_0268,1378.0838385377835,1
Evening_baseline_p10,Evening,baseline,10,TZ_36,0.469448941464,0.01903251471265287,EC_025,1757.9598754758179,1
Evening_baseline_p10,Evening,baseline,10,TZ_37,0.489301904449,0.01983739843211215,EC_025,1261.134795709334,1
Evening_baseline_p10,Evening,baseline,10,TZ_39,0.311386069923,0.012624290809225582,SCH_0268,3902.4608401103274,1
Evening_baseline_p10,Evening,baseline,10,TZ_40,0.504891615273,0.020469440331489907,EC_001,2023.9511156629512,1
Evening_baseline_p10,Evening,baseline,10,TZ_49,0.656414337799,0.026612511901283754,SCH_0042,1538.5484639685603,1
Evening_baseline_p10,Evening,baseline,10,TZ_52,0.167398376563,0.006786706249403322,EC_001,1570.4564764251932,1
Evening_baseline_p10,Evening,baseline,10,TZ_54,0.0557493505017,0.0022602039112826805,EC_001,2309.2403035998855,1
Evening_baseline_p10,Evening,baseline,10,TZ_55,0.555843904635,0.022535160607482854,SCH_0579,3128.467874116553,1
Evening_baseline_p10,Evening,baseline,10,TZ_61,0.676662066779,0.027433400321029415,SCH_0167,1841.87841910759,1
Evening_baseline_p10,Evening,baseline,10,TZ_62,0.48821683051,0.01979340709698648,SCH_0167,260.555364695544,1
Evening_baseline_p10,Evening,baseline,10,TZ_63,0.379013260074,0.01536604902367665,SCH_0268,3185.8765343528694,1
Evening_baseline_p10,Evening,baseline,10,TZ_65,0.878611260351,0.03562087431102503,EC_001,314.92400893536905,1
Evening_baseline_p10,Evening,baseline,10,TZ_66,0.726521849613,0.02945482792804119,EC_001,1259.176892070259,1
Evening_baseline_p10,Evening,baseline,10,TZ_67,0.00657225249643,0.0002664538808916792,SCH_0579,3224.5989233651903,1
Evening_baseline_p10,Evening,baseline,10,TZ_71,0.40734245204,0.016514578108030354,SCH_0403,2420.8538925105695,1
Evening_baseline_p10,Evening,baseline,10,TZ_72,0.0410311117275,0.0016634934465818436,SCH_0167,3201.902448059928,1
Evening_baseline_p10,Evening,baseline,10,TZ_76,0.494804105752,0.020060470033732444,SCH_0268,2269.508713284049,1
Evening_baseline_p10,Evening,baseline,10,TZ_77,0.350535050125,0.014211478415520484,SCH_0268,59.58324266803661,1
Evening_baseline_p10,Evening,baseline,10,TZ_80,0.481680200225,0.01952839742057213,SCH_0045,1879.118547074124,1
Evening_baseline_p10,Evening,baseline,10,TZ_85,0.351062969046,0.014232881434557412,SCH_0403,1238.0874778186546,1
Evening_baseline_p10,Evening,baseline,10,TZ_89,0.561611962605,0.02276901063563523,SCH_0403,891.043010797585,1
Evening_baseline_p10,Evening,baseline,10,TZ_91,0.0734171260775,0.002976495224109188,SCH_0403,4170.869266685587,1
Evening_baseline_p10,Evening,baseline,10,TZ_97,0.959698424913,0.03890833012617871,SCH_0042,1000.2824358269494,1
Evening_baseline_p10,Evening,baseline,10,TZ_106,0.406480999874,0.016479652901952538,SCH_0042,2253.3168289174414,1
Evening_baseline_p10,Evening,baseline,10,TZ_108,0.374930438972,0.01520052228406869,SCH_0579,1582.1252927240982,1
Evening_baseline_p10,Evening,baseline,10,TZ_111,0.0,0.0,SCH_0093,3595.2927961245487,1
Evening_baseline_p10,Evening,baseline,10,TZ_112,0.478278239958,0.019390474308781488,SCH_0045,2259.777691676152,1
Evening_baseline_p10,Evening,baseline,10,TZ_123,0.307205808231,0.01245481360919694,SCH_0405,2101.7464701327435,1
Evening_baseline_p10,Evening,baseline,10,TZ_133,0.398463743628,0.01615461532282573,SCH_0403,1479.53994558282,1
Evening_baseline_p10,Evening,baseline,10,TZ_149,0.422663565416,0.01713573046345707,SCH_0405,2002.5142525343415,1
Evening_baseline_p10,Evening,baseline,10,TZ_150,0.060359383141,0.002447104991003223,SCH_0405,1741.9913280302478,1
Evening_baseline_p10,Evening,baseline,10,TZ_154,0.0,0.0,SCH_0405,5668.809001333078,1
Evening_baseline_p10,Evening,baseline,10,TZ_155,0.0247608536081,0.0010038606309865248,SCH_0405,4558.101041961037,1
Evening_baseline_p10,Evening,baseline,10,TZ_165,0.406148018794,0.016466153100921203,SCH_0403,2909.277023990917,1
Evening_baseline_p10,Evening,baseline,10,TZ_177,0.462616799596,0.01875552433279148,SCH_0268,2432.6408613235426,1
Evening_baseline_p10,Evening,baseline,10,TZ_178,0.323456042905,0.013113634629332703,SCH_0579,2883.3309864351017,1
Evening_baseline_p10,Evening,baseline,10,TZ_181,0.735893720562,0.029834784630394524,SCH_0042,1567.836427708951,1
Evening_baseline_p10,Evening,baseline,10,TZ_188,0.558246728219,0.0226325764735657,SCH_0167,873.5273175133907,1
Evening_baseline_p10,Evening,baseline,10,TZ_189,0.558901643237,0.02265912819967408,SCH_0042,994.2354816070814,1
Evening_baseline_p10,Evening,baseline,10,TZ_190,0.351503207778,0.01425072970175712,SCH_0167,2367.7120948241663,1
Evening_baseline_p10,Evening,baseline,10,TZ_195,0.14807010515,0.006003094705002214,EC_001,3423.1710394407182,1
